"","country","countryname","sentence_id","text","date","party","partyname","text_id"
"2368",51,"United Kingdom",790,"We will also modernise, simplify, and reform the intrusive and outdated gender recognition law to a new process.",202407,51320,"Labour Party","51320_202407_790"
"2369",51,"United Kingdom",791,"We will remove indignities for trans people who deserve recognition and acceptance; whilst retaining the need for a diagnosis of gender dysphoria from a specialist doctor, enabling access to the healthcare pathway.",202407,51320,"Labour Party","51320_202407_791"
"2370",51,"United Kingdom",792,"Labour is proud of our Equality Act and the rights and protections it affords women; we will continue to support the implementation of its single-sex exceptions.",202407,51320,"Labour Party","51320_202407_792"
"2371",51,"United Kingdom",793,"The 1945 Labour government founded our National Health Service on principles that have stood the test of time: The best health services should be available, free for all.",202407,51320,"Labour Party","51320_202407_793"
"2372",51,"United Kingdom",794,"Money should no longer be the passport to the best treatment.",202407,51320,"Labour Party","51320_202407_794"
"2373",51,"United Kingdom",795,"People should get the best that modern science can offer.",202407,51320,"Labour Party","51320_202407_795"
"2374",51,"United Kingdom",796,"For decades the NHS has served us well, with those values enduring.",202407,51320,"Labour Party","51320_202407_796"
"2375",51,"United Kingdom",797,"These are the principles which will underpin the next Labour government’s plan to reform the NHS.",202407,51320,"Labour Party","51320_202407_797"
"2376",51,"United Kingdom",798,"But as we look at the NHS now, it is clearly broken – and the Conservatives broke it.",202407,51320,"Labour Party","51320_202407_798"
"2377",51,"United Kingdom",799,"Whilst the Covid-19 pandemic placed the NHS under unprecedented stress, the reality is waiting lists were at record highs even before it struck.",202407,51320,"Labour Party","51320_202407_799"
"2378",51,"United Kingdom",800,"Rather than healthcare being ‘free for all’, we now find ourselves with a de facto two-tier system – with working people regularly forced to scrape together the means to go private.",202407,51320,"Labour Party","51320_202407_800"
"2379",51,"United Kingdom",801,"Meanwhile, over the past 14 years, the ‘winter crisis’ cycle has become part of the national calendar.",202407,51320,"Labour Party","51320_202407_801"
"2380",51,"United Kingdom",802,"Every year, a new crisis is declared.",202407,51320,"Labour Party","51320_202407_802"
"2381",51,"United Kingdom",803,"Then, every year, the Conservatives reach for a sticking plaster patch-up to get through the winter, without ever addressing the root cause.",202407,51320,"Labour Party","51320_202407_803"
"2382",51,"United Kingdom",804,"This is a situation Labour is familiar with: we have saved the NHS before, and the next Labour Government will do so again.",202407,51320,"Labour Party","51320_202407_804"
"2383",51,"United Kingdom",805,"With Labour, it will always be publicly owned and publicly funded.",202407,51320,"Labour Party","51320_202407_805"
"2384",51,"United Kingdom",806,"But our ambition goes beyond returning the NHS to what it was.",202407,51320,"Labour Party","51320_202407_806"
"2385",51,"United Kingdom",807,"Labour’s mission is to build an NHS fit for the future.",202407,51320,"Labour Party","51320_202407_807"
"2386",51,"United Kingdom",808,"Investment alone won’t be enough to tackle the problems facing the NHS; it must go hand in hand with fundamental reform.",202407,51320,"Labour Party","51320_202407_808"
"2387",51,"United Kingdom",809,"We must change the NHS so that it becomes not just a sickness service, but able to prevent ill heath in the first place.",202407,51320,"Labour Party","51320_202407_809"
"2388",51,"United Kingdom",810,"It must also reflect the change in the nature of disease, with a greater focus on the management of chronic, long-term conditions.",202407,51320,"Labour Party","51320_202407_810"
"2389",51,"United Kingdom",811,"And we will deliver a renewed drive to tackle the biggest killers; cutting the lives lost to cancer, cardiovascular disease and suicide, while ensuring people live well for longer.",202407,51320,"Labour Party","51320_202407_811"
"2390",51,"United Kingdom",812,"Labour’s reforms will shift our NHS away from a model geared towards late diagnosis and treatment, to a model where more services are delivered in local communities.",202407,51320,"Labour Party","51320_202407_812"
"2391",51,"United Kingdom",813,"We will harness the power of technologies like AI to transform the speed and accuracy of diagnostic services, saving potentially thousands of lives.",202407,51320,"Labour Party","51320_202407_813"
"2392",51,"United Kingdom",814,"And we will embed a greater focus on prevention throughout the entire healthcare system and supporting services.",202407,51320,"Labour Party","51320_202407_814"
"2393",51,"United Kingdom",815,"As we knew in 1945, much avoidable ill health can be prevented.",202407,51320,"Labour Party","51320_202407_815"
"2394",51,"United Kingdom",816,"The factor that is markedly different from the past decades is our understanding of mental health.",202407,51320,"Labour Party","51320_202407_816"
"2395",51,"United Kingdom",817,"Across society, mental health has stepped out of the shadows, yet it is difficult to argue the NHS has kept up.",202407,51320,"Labour Party","51320_202407_817"
"2396",51,"United Kingdom",818,"Indeed, Britain is currently suffering from a mental health epidemic that is paralysing lives, particularly those of children and young people.",202407,51320,"Labour Party","51320_202407_818"
"2397",51,"United Kingdom",819,"This is a tragedy – arguably nothing says more about the state of a nation than the wellbeing of its children.",202407,51320,"Labour Party","51320_202407_819"
"2398",51,"United Kingdom",820,"So right at the core of our mission will be a bold new ambition to raise the healthiest generation of children in our history.",202407,51320,"Labour Party","51320_202407_820"
"2399",51,"United Kingdom",821,"And, as a crucial part of that, we will reform the NHS to ensure we give mental health the same attention and focus as physical health.",202407,51320,"Labour Party","51320_202407_821"
"2400",51,"United Kingdom",822,"Get the NHS back on its feet",202407,51320,"Labour Party","51320_202407_822"
"2401",51,"United Kingdom",823,"We should all be able to trust that the NHS will be there for us when we need it, whether it is a GP appointment, an ambulance, or help at A&E.",202407,51320,"Labour Party","51320_202407_823"
"2402",51,"United Kingdom",824,"Labour’s immediate priority on health will be to get a grip on the record waiting list.",202407,51320,"Labour Party","51320_202407_824"
"2403",51,"United Kingdom",825,"We will return to meeting NHS performance standards.",202407,51320,"Labour Party","51320_202407_825"
"2404",51,"United Kingdom",826,"That means patients should expect to wait no longer than 18 weeks from referral for consultant-led treatment of non-urgent health conditions.",202407,51320,"Labour Party","51320_202407_826"
"2405",51,"United Kingdom",827,"This standard was achieved with the last Labour government and will be again under the next.",202407,51320,"Labour Party","51320_202407_827"
"2406",51,"United Kingdom",828,"As a first step, in England we will deliver an extra two million NHS operations, scans, and appointments every year; that is 40,000 more appointments every week.",202407,51320,"Labour Party","51320_202407_828"
